,name,ownerAddress,breedCount,pegaTotalRaces,speed,strength,wind,fire,water,lightning,gender,bloodLine,breedType,winRate,win,lose,avg_position,firt_places,second_places,third_places,total_rewards
0,AG-001,0x0D6bCeE8c01842676A6828F9A32D4f6007e9B99C,3,247,1.59,7.6,6.47,7.84,6.77,6.34,Male,Hoz,Pacer,0.17,42,205,7.14,4,5,8,848
0,Pegasus5 | TCG,0xB027aAc94D5130B5f3AE6bfC9c89DBD69724EC07,3,264,6.5,7.45,8.04,6.56,7.89,4.92,Male,Klin,Rare,0.22,57,207,7.9,5,5,7,927
0,3%,0xE55370B8264e242BFf4e89FF24912468F7628068,2,267,8.4,7.89,2.5,8.93,7.21,3.26,Male,Klin,Epic,0.16,43,224,8.79,4,2,7,690
0,FNU,0x9fba38E54613abc9f26CB4145086C24c1Fc92ea1,4,259,3.45,4.75,5.15,0.04,5.6,5.54,Male,Hoz,Pacer,0.18,47,212,7.4,5,5,7,927
0,gilligans island  103,0x30a6A5a69b38017ABB0C9F1871b9301B23c52134,3,276,7.87,4.66,7.73,9.0,3.54,4.04,Female,Zan,Pacer,0.2,56,220,7.18,3,6,10,839
0,California Chrome,0xA5E72024aE0CC0F90Ddf7B25fceEb977cc77e00D,3,269,1.0,0.05,2.01,1.49,0.24,4.26,Male,Campona,Rare,0.16,42,227,7.95,3,6,5,709
0,Beast,0xAad9A1AA85126ef99765BbFD4cC3e793c0044F74,2,257,5.12,8.59,5.64,4.84,7.92,6.99,Male,Campona,Legendary,0.18,47,210,7.45,7,5,9,1189
0,Cassandre Reichert,0x1415B3C74243CDCb2D8E80C1138f159758960978,4,268,1.61,5.64,4.53,0.16,1.28,5.12,Male,Hoz,Pacer,0.15,41,227,8.67,1,5,3,403
0,SLADE,0x6c3E20cC782472900C207D005312Eb707288299d,4,265,6.44,1.26,8.13,0.18,7.94,0.34,Female,Klin,Founding,0.37,99,166,6.4,41,7,3,4691
0,Pega.NRGG | Camp. Leg. #2,0x84896c3a68584156820502b83a6e7e7bd4d0f167,4,275,0.39,2.98,7.66,7.79,6.4,6.23,Female,Campona,Legendary,0.12,32,243,8.23,1,2,2,245
0,Starbots | 2,0x7FA13089F1481ac2673901C6c4F9ec5742074A50,3,178,6.26,5.52,1.15,4.39,3.26,4.11,Female,Zan,Pacer,0.17,31,147,8.57,2,4,7,568
0,CARDANO,0xF382ABEb569E7573a7C43bceEEa63856E8d0D63E,0,272,7.26,5.79,1.65,2.07,6.76,4.03,Male,Klin,Founding,0.21,58,214,7.87,0,5,10,480
0,Geyser,0x0772d67F3f73E66D1fF0a1Bdf656b22Aa656fE63,4,259,0.38,4.81,3.59,0.5,0.41,8.77,Female,Campona,Rare,0.27,69,190,8.11,19,12,5,2653
0,FIRZ046 | TCG,0xBB73e1A8b44cD3e084796AAE3F3778ecdE9B158D,3,269,6.23,1.84,3.01,4.41,3.6,3.57,Male,Hoz,Pacer,0.29,79,190,4.95,7,11,14,1583
0,DMZ Yebes Pega 18,0xCFca2431B87F1581D112509794fFffb1216a7939,3,252,3.93,4.56,6.03,4.11,4.03,1.37,Male,Campona,Pacer,0.23,57,195,7.48,4,7,7,910
0,HOZ 15 | SGK,0x2c15B79e9d118924E172B22Fe27ecB5D8DA7Fd43,2,251,5.01,7.93,5.85,6.94,8.92,3.72,Male,Hoz,Pacer,0.21,53,198,7.78,2,6,11,760
0,Camponado,0xa970f9D5cb8ABdCDD996e0D6D923f0b0AAd79815,3,267,3.17,2.71,6.42,6.84,8.8,8.61,Female,Campona,Pacer,0.24,65,202,7.03,7,16,6,1595
0,Gelay | NCNL,0x389bfe248E9c1B6aA1332925444808d0b439668E,2,253,4.45,4.47,2.66,0.74,5.44,3.22,Female,Hoz,Pacer,0.15,37,216,8.08,1,3,7,419
0,Alta Marvin,0xa9bee9823484597489a32f9608AAa2326852957C,1,249,0.09,0.03,7.76,5.08,3.39,5.38,Female,Zan,Pacer,0.05,12,237,10.34,0,1,1,70
0,"Vander, The Warwick Champion",0xaf0F37b5c12783A1c00de0f4bB41060a82E9465f,3,255,1.36,5.61,6.42,6.79,2.52,7.41,Female,Zan,Legendary,0.27,68,187,7.15,12,8,10,1872
0,Yoghurt,0xe669544B2a91E93f45a289f8F718Aa3aD691dCb6,2,278,3.42,1.57,2.27,5.59,1.95,7.2,Male,Campona,Pacer,0.24,67,211,8.27,15,2,6,1819
0,Pepsi Paloma,0xE55370B8264e242BFf4e89FF24912468F7628068,3,265,7.04,7.07,3.62,7.19,6.4,0.05,Male,Klin,Epic,0.2,54,211,8.11,9,6,3,1287
0,Barrakuda,0x69954796aa436EbF617CaDF2f531f1A1Fd414166,2,264,1.85,5.74,2.99,5.77,5.17,4.19,Male,Klin,Pacer,0.2,52,212,7.73,2,8,8,770
0,Peru [NS.gg],0x930fDDe10c8cDA758232873A8428EF380810843A,3,284,2.67,2.86,7.54,7.5,0.94,2.39,Male,Campona,Pacer,0.22,63,221,7.95,6,10,6,1226
0,Avery,0xbdd91bE603bA379C0F09B616938F77c4A56bC6Cf,5,267,0.14,3.62,1.99,8.89,6.12,1.64,Female,Klin,Founding,0.22,59,208,6.53,9,9,10,1601
0,DERBY Conqueror,0x78f92Fc4ffD5860Ff4fd596aeFd59C770B39De81,3,285,1.49,3.08,4.75,3.08,4.6,7.0,Male,Campona,Pacer,0.15,42,243,7.77,3,3,6,603
0,Alvira,0x4185D36FcC78dB0E7Bdc28705046b6B23CcDAce8,3,276,2.52,6.64,8.87,5.1,7.4,2.2,Female,Hoz,Pacer,0.26,73,203,7.99,10,9,10,1706
0,Luuci XX | DGG,0xcA12C898497c2f75d12d16F68344609D06CFec78,3,269,6.64,7.88,3.21,2.58,3.2,6.93,Female,Hoz,Pacer,0.14,37,232,9.06,5,2,5,743
0,AQ #38 | Real Deal,0xF9874FD77444Cd875d3F6dd432FdcE11179C3b9F,2,253,3.01,7.59,2.06,6.92,2.03,4.63,Male,Hoz,Pacer,0.23,59,194,7.8,5,11,6,1165
0,Lemuel Torphy,0x698BC0eD56c5c973B1507860E21e62be708b43F4,3,263,8.32,4.0,2.37,1.12,6.5,2.01,Female,Hoz,Pacer,0.32,84,179,6.59,12,11,11,2030
0,BGG | Hoz #212,0x4Fc6d63844b1EE1B8375E09B740c5458f3b1e156,3,245,4.74,3.99,3.11,0.55,8.89,3.23,Male,Hoz,Pacer,0.29,72,173,6.72,18,10,8,2538
0,NFT Guild BR | 01,0xe107ecdD658543648da9B311883531959f0B9664,2,262,2.29,3.67,5.45,4.43,4.5,2.35,Female,Klin,Rare,0.19,50,212,7.25,4,8,6,928
0,Dez Xembre | ZD,0x4572B03489a3510c226737Ecfb62728B33C89102,2,248,1.92,6.8,1.07,3.08,4.92,4.16,Male,Campona,Pacer,0.13,31,217,7.84,2,3,8,550
0,Hidden Hero,0xd7FD969dD2F0bcf9610Eb499CA983895a8792557,3,267,1.71,0.66,0.51,8.29,1.0,3.66,Male,Hoz,Pacer,0.24,64,203,8.28,6,7,10,1198
0,Iron_Pega,0xA8F874db31388a96d290258a723021547939eCE3,3,249,2.94,1.19,0.77,1.04,3.08,7.33,Female,Zan,Pacer,0.28,69,180,6.88,10,10,12,1802
0,Petra #25_Real Deal,0x1B36a4f387dd0311a27767e108E125B7E224e2f8,3,277,5.36,5.0,1.03,2.8,5.06,2.61,Male,Campona,Epic,0.21,57,220,7.28,7,8,4,1191
0,G1,0xF04c50634CCc5746720f679e8689e3198208636B,3,262,2.64,5.84,3.68,3.31,8.13,6.88,Male,Hoz,Pacer,0.2,52,210,7.09,8,10,5,1410
0,Tallulah,0x976CAFe352a5e398F5C1960cC2cB63EC79d354B6,3,278,8.87,5.72,8.31,8.17,1.15,8.12,Female,Hoz,Pacer,0.28,79,199,7.57,14,6,8,1942
0,syzygy RDG 9,0x655a775c20067208b206f7024227D2dD5A41d715,2,262,4.39,2.95,3.03,2.55,6.22,8.0,Female,Zan,Legendary,0.3,79,183,6.38,8,14,15,1846
0,Colostomo Joe,0x94298Ac454D1A40dF225D724da8dC7eC4243D9b2,3,270,0.7,7.96,3.79,2.22,7.1,3.77,Male,Hoz,Pacer,0.21,57,213,6.85,8,9,6,1392
0,Glock,0xCEf758271de960434f19a2f5b08357b19233de7a,0,268,5.3,5.46,6.05,8.35,3.91,8.88,Male,Zan,Epic,0.24,63,205,7.72,7,10,5,1305
0,SUNDRAY#015 | KLT,0x6C6b712C0F717C3A8476628467b0eaEACFf0C193,3,267,2.39,4.97,0.29,3.79,5.76,4.92,Female,Hoz,Pacer,0.22,58,209,7.59,3,7,11,909
0,TMGA | Potato,0x0A193e44557DD5A74BDD91E12f2BBbaF3262bffa,3,268,6.57,5.07,6.22,8.73,0.69,8.64,Female,Campona,Pacer,0.25,68,200,8.04,16,14,5,2426
0,Midnight In Mexico,0x6c1C082bB4d2951Dc427b710Ecd40dD11Dc31FF1,3,258,1.02,3.63,8.17,0.62,4.07,2.37,Female,Campona,Rare,0.25,65,193,8.16,5,9,6,1077
0,VINSMOKE127ð,0x92F1B7e92332aEE61972E03c96cD5f23bCe8cFCb,4,268,2.25,6.19,6.72,6.16,0.01,2.67,Female,Hoz,Pacer,0.23,61,207,7.23,10,3,11,1468
0,Kenzymord#006 | KLT,0xB0c5d0b5620D50c1451FDd32c459633C184dEBc1,3,268,0.36,2.84,8.13,0.43,7.52,0.49,Male,Hoz,Pacer,0.29,78,190,8.38,15,13,7,2329
0,Major I GoMeta,0x9ccE039f4E626388Ee8C5292E9B46Dce998A4Df1,3,269,2.24,1.1,4.74,4.63,5.66,3.79,Female,Hoz,Pacer,0.17,46,223,7.37,1,6,9,603
0,Rence | 02,0x2A1b34A254c08ba4Dca9e66d957aABda87a3c3d8,2,270,0.73,1.43,3.07,0.26,2.94,6.43,Male,Zan,Pacer,0.18,48,222,8.47,2,4,10,646
0,VALKYRIE 3,0x454Ec000432cc771E9253556E86cBF6282edadd7,3,275,1.02,4.33,3.95,2.35,0.98,3.16,Male,Hoz,Pacer,0.15,42,233,7.51,2,2,8,506
0,RSQ8,0xb250faA3dA4d854a103ff118F6D504000357C790,4,265,3.48,7.65,4.43,6.99,8.21,2.25,Male,Klin,Legendary,0.29,77,188,6.78,8,10,10,1540
0,Lazuline,0xE0B6B2DdeA81ced8C20237C5AE6e0a2Ee7E0eB9e,3,260,5.31,8.55,8.23,5.95,7.69,3.73,Male,Hoz,Pacer,0.19,50,210,7.78,6,8,7,1164
0,Neferu,0xbf8867D0D0ac5333eE06472395A987A909b14460,3,252,4.98,6.0,3.8,0.96,6.26,7.17,Female,Campona,Pacer,0.2,51,201,7.7,5,2,10,873
0,Hot Tamale,0xE74E3d70db549eD49378efF789976607e2e8A4cE,2,240,0.81,8.87,8.28,1.77,3.76,1.25,Male,Klin,Pacer,0.19,45,195,9.0,5,4,3,779
0,Raqi | ZD,0x42853c176d6490d26Ac0fb60099fc8427b228D02,3,249,8.67,3.26,7.56,3.06,3.09,2.5,Female,Hoz,Pacer,0.25,63,186,6.04,11,8,12,1819
0,T0KY0,0x5D3545e557384e491281dFb7A2eE11F652B0c701,3,271,2.73,3.82,3.79,7.53,6.45,3.21,Male,Campona,Epic,0.28,77,194,6.58,7,5,16,1371
0,Jakal,0x1c18a751B313072d91AdB7D098146c73105865E1,2,264,6.29,2.6,0.59,7.37,8.27,2.72,Female,Klin,Pacer,0.35,93,171,5.48,15,19,13,2749
0,PathDAO | 039,0xdc2bB0423fA2e23bE67f771A8C1499888bb168C7,3,143,7.47,8.81,6.86,5.25,5.55,8.41,Female,Klin,Pacer,0.16,23,120,8.75,3,6,4,683
0,Sparky03,0xF9FFadbe33de4D8CA607557FA2773897D8906998,3,264,3.2,4.94,1.6,6.44,4.0,6.77,Male,Hoz,Pacer,0.28,73,191,7.05,9,5,10,1425
0,Trailer Boat,0x6f0a81FA871C82F4aeD42249002371a493BD73F8,3,270,8.82,4.63,6.84,5.62,7.04,6.72,Male,Zan,Epic,0.26,71,199,6.62,7,14,9,1585
0,Aldan H17,0xB3846e8A6A230A5A853867f24Ecd7AE800CAe967,3,274,4.91,3.93,1.47,7.11,3.95,6.93,Female,Hoz,Pacer,0.27,73,201,7.78,7,12,7,1445
0,Sakura ,0x0b6c7E874199E3E4Fd108D9278CE135A457d065b,3,150,4.68,7.94,6.96,2.64,6.19,4.47,Male,Campona,Pacer,0.17,25,125,7.78,5,3,9,891
0,ð GT CAMARO ð,0xcB6F39A866CbF634e35907521627fB405306a0e0,3,273,1.39,4.95,6.78,0.4,5.69,3.29,Female,Klin,Pacer,0.17,46,227,7.68,2,9,5,736
0,Italia,0x5DD178B25609FfbD736b9c768BF1E05d31939f7B,3,152,6.19,7.16,6.55,6.95,4.73,2.2,Male,Zan,Legendary,0.2,31,121,8.16,8,4,7,1198
0,VDS RDG #1,0x06DB9A29Eb59AA9eE18Aa5305BFD839f3108806E,3,263,2.83,8.98,7.5,6.8,0.09,8.48,Male,Zan,Legendary,0.27,71,192,8.57,16,7,5,2118
0,Keplero | TCG,0x59438e8019c2f09aFE7662a0C64E7d09BC3dE70c,2,264,8.66,1.4,3.96,5.1,7.86,4.57,Male,Campona,Pacer,0.45,119,145,4.02,20,18,17,3334
0,Sakura | BMQ,0x543EFB523ac62472A3393E17DD0E5EA7E3b26E80,2,253,8.83,7.21,3.66,1.58,4.82,7.77,Male,Hoz,Pacer,0.15,37,216,8.99,1,5,5,455
0,RDG 69 47-29,0x1d20FB10C3fB6AbeaFEe6da623cd6EE090875806,2,266,5.75,4.49,7.7,8.95,6.55,0.33,Male,Klin,Pacer,0.3,79,187,7.56,15,8,5,2057
0,Jaylon Mosciski,0x85f242a77e289AFE749006339C4955b1D522851a,3,262,0.95,0.13,5.28,5.43,0.08,8.67,Female,Hoz,Pacer,0.23,59,203,9.83,10,10,3,1568
0,Amarok,0xBAf071eE94E5a5E97c6804B597f659E67B832B92,3,265,4.11,5.45,1.14,5.3,6.33,8.22,Male,Zan,Legendary,0.28,75,190,7.21,8,10,11,1566
0,Charles Murphy,0xbCaE711cD25a30a75d44B38Bc623Fee4F4AB9A36,4,258,2.3,3.19,7.4,1.87,7.64,2.25,Male,Hoz,Pacer,0.26,68,190,7.33,9,12,8,1681
0,Tokyoooo,0x9C4bE5d376C4bCC374e89FE6428FBC8be1150a62,1,265,4.39,7.87,7.95,8.02,1.09,8.83,Female,Zan,Rare,0.28,74,191,8.29,16,10,1,2146
0,Kindra Loven,0x31A14626579c3197B43DE563128c2171F4F840aD,2,251,1.76,6.27,5.55,1.17,5.74,8.21,Female,Klin,Pacer,0.19,48,203,7.95,2,4,8,594
0,Poseidon07,0xD1413DD55FFEbbFa8f39c972D6D8c33be24B46D1,1,272,6.59,7.41,3.33,8.37,3.79,1.98,Female,Klin,Founding,0.23,62,210,7.67,6,7,11,1224
0,Dugtrio,0x5b2A9B852166b52cFE338178Ff3bB6F1675799f6,3,261,8.16,1.85,2.25,6.59,3.61,5.13,Male,Klin,Pacer,0.34,90,171,5.45,13,10,14,2169
0,KnF.Geovanni,0x9fba38E54613abc9f26CB4145086C24c1Fc92ea1,3,259,0.92,0.27,1.78,2.11,4.66,1.13,Male,Hoz,Pacer,0.22,57,202,7.16,10,5,6,1426
0,KAMATIS ACADEMIA #2,0x7054d57E6fd9C731CE0e9A1A9f012E23347aC8fF,3,252,7.0,8.07,0.57,4.06,4.81,6.5,Female,Klin,Pacer,0.14,36,216,9.04,1,5,3,403
0,Keepup X | foccNO | RDG,0x8F9E9eB547F9d5D0ddc665E5107383529fd61AFe,2,266,7.31,6.0,8.83,3.6,5.22,7.95,Female,Klin,Pacer,0.15,41,225,7.9,1,5,7,507
0,ANDE-7,0x7ccaD45FCbbaeCd43f960c5af4E82ed2a0021d7C,3,275,2.76,6.04,6.38,7.86,0.75,0.16,Female,Klin,Pacer,0.2,56,219,8.78,10,6,7,1496
0,FebruAry,0x49BC5F235D74d6cd21023FdC1A7bE6dB7BEd8F2e,2,273,0.02,3.39,5.37,3.59,4.62,4.42,Female,Zan,Pacer,0.16,44,229,7.4,2,2,5,428
0,Asecia,0x9D8B594991006260f8B56CD69Bd2D4B6C2563bc7,3,270,2.67,0.13,4.09,4.52,8.66,7.44,Male,Klin,Pacer,0.25,68,202,7.68,11,8,7,1689
0,Tun,0x825Be05Cde786682c30D1636b3C7e8f4b0931C34,2,268,4.14,6.23,8.9,1.36,8.83,4.85,Female,Klin,Legendary,0.21,57,211,7.74,11,5,6,1531
0,BA Heatwave,0xd485738e5E71d6D71dcCEdF72066eBDaBA72a34a,3,266,3.01,8.52,8.65,1.52,6.38,2.84,Male,Hoz,Pacer,0.27,71,195,7.44,10,11,5,1664
0,Andong01,0x6Cb1046fa522b345d568Bf9834f0Fdfb385d18D1,2,231,6.81,5.41,6.11,7.07,5.65,1.86,Female,Klin,Pacer,0.2,46,185,7.65,7,8,6,1243
0,BABYYAGA,0xE1ba031C5Ba6423a388E7A68Df03994455AA40c5,1,250,6.13,7.14,0.11,6.74,1.89,6.4,Female,Klin,Legendary,0.24,61,189,7.46,16,7,5,2118
0,Aphrodite | TJ,0x29F1847bB6Ddf5CAc5D074f22EFAc9F6A0B104EA,2,279,1.19,4.68,0.96,0.14,1.1,1.69,Female,Campona,Pacer,0.16,46,233,8.05,1,3,10,497
0,baby pega 1,0x68d7cB4281A9B030A5A8ef717e2bC265b05d34a7,3,272,6.22,1.5,1.3,8.83,0.87,2.38,Female,Hoz,Pacer,0.4,110,162,5.48,16,17,17,2870
0,Hyperion | RGG,0xB0191813290b66732F1f6D8aB1C69D956904363E,2,248,5.38,1.12,0.72,3.06,8.43,8.22,Male,Campona,Pacer,0.35,87,161,6.67,21,12,9,2967
0,Teppei Kiyoshi,0x33a7CC5A52945ef6Cb5D2EAfccED6586C9d891e5,3,266,4.47,0.24,3.76,2.79,3.77,0.79,Female,Klin,Pacer,0.35,93,173,5.38,16,14,9,2530
0,ð¯ Cash ð ,0xbbbC61A82419A17bdF8f92f414848ce895642276,3,263,2.52,3.3,6.58,1.39,4.45,3.11,Male,Klin,Epic,0.19,51,212,7.49,8,4,7,1198
0,Cavaddu,0xdDfdcEeC83d6070D50C070010E3be702225da39E,3,259,0.34,3.84,6.64,0.64,0.32,8.94,Male,Klin,Pacer,0.21,55,204,9.59,13,7,2,1725
0,Qee | RDG 141,0x2F68Cd6609D37ee9e3eF804F5D9AE23CEa947e1f,2,86,0.71,8.84,4.67,5.1,5.77,7.65,Male,Campona,Epic,0.13,11,75,7.887096774193548,4,2,2,560
0,use cocaine,0x6AB880AFd1E0C7786cc5D05F4FD9b17761768da8,2,267,3.58,8.55,7.03,8.32,3.77,1.54,Female,Hoz,Pacer,0.22,58,209,7.65,10,8,3,1480
0,Marvz,0xDbC576437fB80A93F4Cc22A752aA54c44CFDC391,3,270,7.86,1.87,8.07,4.34,3.62,2.29,Male,Campona,Epic,0.36,98,172,4.6,20,18,8,3100
0,BUM,0xCC13D589fBD57Fd974C8973013CFF62416Aa5efA,2,214,1.86,5.8,1.41,6.18,0.7,0.97,Male,Campona,Pacer,0.23,49,165,7.48,13,6,7,1811
0,Mic |JL,0xf59854C484b029A2a15b0ec046b97A6af9Cf1D2d,3,268,3.85,1.5,1.28,3.2,8.89,1.29,Male,Zan,Pacer,0.37,100,168,6.2,17,16,9,2723
0,ð©  âð¢ðªð¹ð¹ð±ð²ð»ð®,0x4185B3b4df7d03AC9A3C58ce80BcB6c10304DE53,2,267,5.11,0.68,3.71,6.14,0.19,7.85,Female,Hoz,Pacer,0.35,93,174,6.65,21,13,4,2881
0,keechan | WSG,0x688d64f28A219bb033E7771Ef980341894249AfE,3,257,2.18,4.31,4.69,8.52,6.21,7.14,Male,Campona,Pacer,0.17,44,213,7.16,8,3,8,1180
0,milkshake,0xEe6E95204b2eb15A67E8c9d9F103e8151115eBd4,3,280,6.33,4.18,6.72,7.59,3.37,1.81,Male,Campona,Pacer,0.22,61,219,7.44,10,3,8,1390
0,Kairon,0x52BCf51F4864811562eF282F9945A75C5c77063c,3,257,4.8,3.98,7.51,6.13,5.57,4.19,Male,Klin,Rare,0.17,44,213,7.29,1,7,10,673
0,Midnight | HGG,0x367dd6BE9421F2f5D84a42b9Ff1bFba755C28352,3,269,1.79,4.0,3.54,6.23,5.81,0.56,Female,Hoz,Pacer,0.22,58,211,7.11,9,10,5,1515
0,LG  |  Hughes,0x32DD54892816B6cB9FC43e548e1071F521EBEd97,3,268,3.38,0.96,1.68,8.78,1.31,2.92,Male,Campona,Pacer,0.32,86,182,6.08,17,14,6,2557
0,Born This Way,0x32bd86eA1FDC6c76afA34743801f3854F6483660,3,139,7.39,8.63,1.33,3.08,4.87,3.49,Female,Hoz,Pacer,0.12,17,122,9.12,1,5,4,429
0,Aetios,0xD11d8EC6B34e17c3126ccbABCf89bfF13a839Ba6,3,262,8.56,8.06,2.02,4.29,3.6,0.83,Female,Hoz,Pacer,0.11,29,233,10.19,1,2,0,193
0,BTX Jep6,0x4F9B8E5F027d989c042006f2A97405af34523bE2,2,267,0.41,8.62,2.03,8.17,0.55,5.24,Female,Klin,Legendary,0.32,85,182,7.1,10,8,13,1740
0,RR | Zachary,0xC81D0D83f4C35f9d9d057063e245173a8D218630,4,189,5.56,8.4,6.01,3.61,6.02,0.13,Male,Zan,Legendary,0.2,38,151,8.35,7,5,7,1137
0,Sharku Pegaxy,0x2B030183990D083252580BC5E8cE8A290529c925,2,272,2.17,1.94,1.1,2.43,5.59,7.99,Female,Campona,Pacer,0.23,63,209,8.03,7,9,9,1365
0,RVA | Sunday,0x76801B7883Ed9B708ceeE4A28289813155b1B636,2,267,6.84,0.96,5.35,8.6,7.09,8.56,Male,Hoz,Pacer,0.37,98,169,6.04,14,17,12,2530
0,GreenBow,0xF8d83341CE2689Ce21E285141740E80e590335C0,3,258,4.09,2.49,6.14,3.74,0.29,1.52,Female,Campona,Legendary,0.24,61,197,7.34,8,13,7,1594
0,HENYO ð¥ #1,0x80bb63EE66544E436C51EDed53bFeFF0f5d70582,3,263,4.1,5.38,8.35,1.14,8.46,2.3,Female,Klin,Pacer,0.31,81,182,7.15,16,17,5,2558
0,Argentina Oehmig,0x31A14626579c3197B43DE563128c2171F4F840aD,2,218,1.57,1.27,2.51,8.46,5.66,8.75,Female,Zan,Pacer,0.24,53,165,7.63,9,8,10,1557
0,a day to remember ð¤,0x655a775c20067208b206f7024227D2dD5A41d715,3,273,4.99,0.92,6.55,8.42,3.81,6.57,Male,Hoz,Pacer,0.27,74,199,5.8,11,13,13,2065
0,006 | ACDOTES,0x79298c055A73c9dF87949B670d3f66F410d5aA20,3,260,2.1,7.51,2.26,3.5,7.79,4.89,Female,Klin,Pacer,0.18,46,214,7.16,9,5,6,1321
0,Juliana Wintheiser,0xc5AC6D33ecAa032a43C245E1a82d3233Cd5085Bc,3,271,6.71,0.78,2.66,8.74,6.41,1.31,Male,Hoz,Pacer,0.42,115,156,4.25,22,23,9,3556
0,Wasserkocher,0x7F011d5c9d6dEBeB1776014D4dA25002c39Be99F,3,179,2.47,8.11,7.62,6.73,7.21,8.28,Male,Klin,Pacer,0.16,28,151,7.61,3,7,3,701
0,Kismet,0x5f70e2FcD3614e9c38Bd8b20912030328936feb6,3,250,4.42,6.88,5.55,8.54,1.32,0.75,Female,Hoz,Pacer,0.17,43,207,8.89,4,6,6,840
0,Speedy Gonzales ,0xE97385BB29e848c670A1d33b67f9687D57B82E0E,2,268,3.79,3.21,5.32,2.15,5.34,2.64,Female,Zan,Pacer,0.2,53,215,7.38,7,2,7,1005
0,Pega Rider,0x0e25e126F72f74427975AD446A03adEED6e0caAe,2,270,8.67,8.15,7.74,1.88,8.84,6.54,Female,Klin,Pacer,0.15,41,229,9.62,5,2,5,743
0,Gertrude | KAiZEN,0x03ad85E581D21e60E8e3Bf8DA9736D9aC400d93A,3,165,1.12,5.72,7.24,8.35,7.32,7.63,Male,Hoz,Pacer,0.15,24,141,6.94,4,5,6,796
0,Incanteus,0x9E41dF694Dc7420bED37074d1b54d6442AC0065c,5,271,1.1,2.7,3.3,5.9,2.51,0.3,Male,Hoz,Pacer,0.25,67,204,7.75,6,9,9,1260
0,Rapide,0x0C7dcFB81823F8326E53A42d5fc6F4fEc79e4547,5,267,4.34,1.65,0.72,4.62,7.68,8.44,Male,Campona,Founding,0.38,102,165,5.92,13,17,13,2451
0,Jemcy Domingo,0x837D720fD751Eccc124D0157334acD0177F71aF2,3,271,3.34,6.77,2.76,4.6,4.3,6.83,Male,Hoz,Pacer,0.22,60,211,7.92,4,7,11,1014
0,Clyde Van Dusen ,0xaE2227671A28c0Eaec44c5e9e18a02B2C100B0D8,0,281,4.06,7.02,4.12,7.52,5.75,7.2,Female,Klin,Legendary,0.19,54,227,7.51,4,9,7,998
0,RBL Pharmacy |  methocarbamol,0x71D0FF0d6Fd9621b3Be7c3093a39F659f007A2EE,3,279,7.02,8.34,6.08,6.17,0.18,7.91,Female,Hoz,Pacer,0.17,47,232,9.91,5,4,4,805
0,HOZ NOX SZG | RDG #007,0x5c466aacF1a70aa7230a920719C6bFF7F59918F5,3,269,7.56,0.02,5.9,0.57,0.67,7.39,Female,Hoz,Pacer,0.38,103,166,5.06,22,16,10,3274
0,Eldorado,0x968F4d72564D00319587bDE0355a321036335D32,3,276,0.41,6.55,2.5,2.37,7.98,6.58,Female,Hoz,Rare,0.26,72,204,7.39,10,7,4,1462
0,Chase,0x4163F7AFeeAEc68e5FbC5A3b10Ea57d0a84646CD,6,209,0.84,5.55,0.53,4.04,3.23,5.91,Male,Zan,Founding,0.2,41,168,7.57,4,5,6,796
0,Elrond ,0x6fE5e910CC6B2aee8B9aB0f54CcDD77617EeB942,4,256,3.65,3.19,0.86,1.64,8.1,0.65,Female,Hoz,Pacer,0.32,81,175,7.67,7,12,10,1523
0,Aisha Watsica,0xcE4FAc0E95CA0fe4ff9a35977b45c19ED0C04451,2,267,3.16,5.3,6.49,0.67,0.85,6.42,Female,Klin,Rare,0.17,45,222,8.41,4,7,8,936
0,Saint Seiya ,0xC99E5e2e2B5F99bF93c599781B6d57Fd2d9D3045,3,270,1.27,7.51,5.5,6.82,0.42,8.61,Male,Klin,Founding,0.27,72,198,8.35,16,7,4,2092
0,Zan,0xA1E9aD669b967961d8f6fF84Bfe6ae11308B32bF,4,264,5.14,0.45,6.63,6.94,4.1,6.69,Female,Zan,Founding,0.31,81,183,5.39,8,14,12,1768
0,Zuna,0x9B25A4537Df3fA9F3B1C63FF26583184a4A0E304,2,264,2.41,5.88,6.12,1.16,1.54,8.1,Male,Zan,Epic,0.18,48,216,9.08,7,6,4,1103
0,Raul Borer,0xB1eCc98c1d07778D782A844aA1981a4C81E1Cd96,2,239,0.71,8.85,5.2,3.31,5.55,7.49,Male,Campona,Pacer,0.2,47,192,7.08,4,11,10,1164
0,BGG | Hoz #17,0x4Fc6d63844b1EE1B8375E09B740c5458f3b1e156,3,277,6.21,3.16,6.13,4.25,3.98,7.65,Female,Hoz,Pacer,0.27,74,203,6.88,10,12,7,1760
0,Viktor,0x430A1A8fce4094d063AAe5358192A625AC8af855,3,272,7.73,6.32,1.63,6.26,0.11,1.07,Male,Campona,Epic,0.21,57,215,8.85,4,5,10,900
0,Ready Marker,0x35836A161BC292B241a3BbbBc3BB065b325EB0Bc,1,211,0.58,2.07,7.54,7.87,5.2,6.88,Female,Zan,Legendary,0.15,32,179,9.12,1,2,2,245
0,Nuclear,0xdb008072832C71BEe5F8598B2d796eC55673bD7a,3,215,6.38,3.98,4.26,2.7,3.99,0.24,Male,Zan,Rare,0.24,52,163,7.1,9,12,6,1629
